,session_date_percentile,Summary_Length,cost,Hot_Topic,Made_Law,Starting_Committee,Revised_SoP,Amended,Started_House_Or_Senate
1337,2,Medium,Medium,0,False,16,True,False,H
1338,2,Medium,Medium,0,False,16,False,True,H
1339,2,Medium,Medium,0,True,1,False,False,H
1340,2,Medium,Medium,0,True,4,True,False,H
1341,2,High,High,0,True,16,False,False,H
1342,2,Medium,Medium,0,False,7,False,False,H
1343,2,Medium,Medium,0,True,14,False,False,H
1344,2,Medium,Medium,0,True,14,False,False,H
1345,2,Medium,Medium,0,True,2,False,True,H
1346,2,Medium,Medium,0,False,2,False,False,H
1347,2,Medium,Medium,0,False,2,False,False,H
1348,2,Medium,Medium,0,False,2,False,False,H
1349,2,Medium,Medium,0,False,2,False,False,H
1350,2,Medium,Medium,0,False,9,False,False,H
1351,2,Medium,Medium,0,True,1,False,False,H
1352,2,Medium,Medium,0,False,15,False,False,H
1353,2,Medium,Medium,0,True,15,False,True,H
1354,2,Medium,Medium,0,False,15,True,False,H
1355,2,Medium,Medium,1,False,7,False,False,H
1356,2,Medium,Medium,0,False,7,True,False,H
1357,2,Medium,Medium,0,False,11,False,False,H
1358,2,Medium,Medium,0,False,16,False,True,H
1359,2,Medium,High,0,True,16,False,False,H
1360,2,Medium,High,0,False,1,False,False,H
1361,2,Medium,Medium,0,True,15,False,False,H
1362,2,High,Medium,0,False,2,False,True,H
1363,2,Medium,Medium,0,False,2,False,False,H
1364,2,Medium,Medium,0,True,2,False,True,H
1365,2,Medium,Medium,0,False,2,False,False,H
1366,2,Medium,Medium,0,True,2,False,False,H
1367,2,Medium,Medium,0,False,12,False,False,H
1368,2,Medium,Medium,0,True,12,False,False,H
1369,2,Medium,Medium,0,False,3,False,False,H
1370,2,Medium,Medium,0,False,3,False,False,H
1371,2,Medium,Medium,0,True,3,False,False,H
1372,2,Medium,Medium,0,False,3,False,True,H
1373,2,High,Medium,0,False,9,False,False,H
1374,2,Medium,Medium,0,False,9,False,False,H
1375,2,Medium,Medium,0,False,9,False,False,H
1376,2,Medium,Medium,1,True,15,False,False,H
1377,2,Medium,Medium,1,True,15,False,False,H
1378,2,Medium,Medium,0,True,15,False,False,H
1379,2,Medium,Medium,0,False,15,False,False,H
1380,2,Medium,Medium,0,True,14,False,False,H
1381,2,Medium,Medium,0,False,14,True,True,H
1382,2,Medium,High,0,True,14,False,False,H
1383,2,High,High,0,True,16,False,False,H
1384,2,Medium,Medium,0,True,16,False,False,H
1385,2,Medium,Medium,0,True,16,False,False,H
1386,2,Medium,Medium,0,True,16,False,False,H
1387,2,Medium,Medium,0,True,7,False,False,H
1388,2,Medium,Medium,0,False,7,False,False,H
1389,2,Low,Medium,0,False,2,False,False,H
1390,2,Medium,Medium,0,False,2,False,False,H
1391,2,Medium,Medium,0,True,3,False,False,H
1392,2,Medium,Medium,0,True,3,False,False,H
1393,2,Medium,Medium,0,False,3,False,False,H
1394,2,Medium,Medium,0,True,3,False,False,H
1395,2,Medium,Medium,0,True,12,False,False,H
1396,2,Medium,Medium,0,True,12,True,False,H
1397,2,Medium,Medium,0,False,12,False,False,H
1398,2,Medium,Medium,0,True,12,True,False,H
1399,2,Medium,Medium,0,False,9,False,False,H
1400,2,Medium,Medium,0,True,9,False,False,H
1401,2,Medium,Medium,0,True,9,False,False,H
1402,2,Medium,Medium,0,False,9,False,False,H
1403,2,Medium,Medium,0,True,9,False,False,H
1404,2,Medium,Medium,0,True,9,False,False,H
1405,2,Medium,Medium,0,False,9,False,False,H
1406,2,Medium,Medium,1,True,9,False,False,H
1407,2,Medium,Medium,0,True,9,False,False,H
1408,2,Medium,Medium,0,True,15,False,False,H
1409,2,Medium,Medium,0,True,15,False,False,H
1410,2,Medium,Medium,0,True,15,False,False,H
1411,2,Medium,High,0,True,15,False,True,H
1412,2,Medium,Medium,0,False,14,False,False,H
1413,2,Medium,Medium,1,True,4,False,True,H
1414,2,Medium,High,0,True,7,True,False,H
1415,3,Medium,Medium,0,False,15,False,False,H
1416,3,Medium,Medium,0,True,15,False,True,H
1417,3,Medium,Medium,0,False,4,True,True,H
1418,3,Medium,Medium,1,True,7,False,False,H
1419,3,Medium,Medium,1,True,14,False,False,H
1420,3,Medium,Medium,0,True,15,False,False,H
1421,3,Medium,Medium,0,True,7,False,False,H
1422,3,Medium,Medium,0,False,7,False,False,H
1423,3,Medium,Medium,1,False,15,False,False,H
1424,3,Medium,Medium,1,False,15,False,False,H
1425,3,Medium,High,0,False,15,False,False,H
1426,3,Medium,Medium,1,True,4,False,False,H
1427,3,Medium,Medium,0,True,9,False,False,H
1428,3,Medium,Medium,0,True,9,False,False,H
1429,3,Medium,Medium,0,False,9,False,True,H
1430,3,Medium,Medium,0,False,15,False,False,H
1431,3,Medium,Medium,0,False,15,False,False,H
1432,3,Medium,Medium,0,True,14,False,False,H
1433,3,Medium,Medium,0,True,14,False,False,H
1434,3,Medium,Medium,0,True,14,False,False,H
1435,3,Medium,Medium,0,True,1,False,False,H
1436,3,Medium,Medium,0,True,15,False,False,H
1437,3,Medium,Medium,0,True,9,False,False,H
1438,3,Medium,Medium,0,True,12,True,False,H
1439,3,Medium,Medium,0,True,7,False,False,H
1440,3,Medium,Medium,0,True,7,False,False,H
1441,3,Medium,Medium,0,True,14,False,False,H
1442,3,Medium,Medium,0,True,14,False,False,H
1443,3,Medium,Medium,0,True,14,False,False,H
1444,3,Medium,Medium,0,True,14,False,False,H
1445,3,Medium,Medium,0,False,14,False,False,H
1446,3,Medium,Medium,0,True,1,False,False,H
1447,3,Medium,Medium,0,True,2,False,False,H
1448,3,Medium,Medium,0,True,7,False,False,H
1449,3,Medium,High,0,True,7,False,False,H
1450,3,Medium,Medium,1,True,4,False,False,H
1451,3,Medium,Medium,0,True,1,False,False,H
1452,3,Medium,Medium,0,True,1,False,False,H
1453,3,Medium,Medium,0,False,1,False,False,H
1454,3,Medium,High,0,True,1,False,False,H
1455,3,Medium,Medium,1,False,4,False,False,H
1456,3,Medium,Medium,0,False,0,False,False,H
1457,3,High,High,0,True,7,False,False,H
1458,3,Medium,Medium,0,True,7,False,False,H
1459,3,Medium,Medium,0,True,7,False,False,H
1460,3,Medium,Medium,0,True,15,False,False,H
1461,3,Medium,High,1,True,14,False,False,H
1462,3,Medium,Medium,1,True,14,False,False,H
1463,3,Medium,Medium,0,True,4,False,False,H
1464,3,Medium,Medium,0,True,1,False,False,H
1465,3,Medium,High,0,True,1,False,False,H
1466,3,Medium,Medium,0,False,1,False,False,H
1467,3,Medium,Medium,1,False,4,False,False,H
1468,3,Medium,Medium,1,False,4,False,False,H
1469,3,Medium,Medium,1,False,4,False,False,H
1470,3,High,Medium,0,False,3,False,False,H
1471,3,Medium,Medium,0,True,2,False,False,H
1472,3,Medium,Medium,0,True,1,False,False,H
1473,3,Medium,High,0,True,1,False,False,H
1474,3,High,High,0,False,1,False,False,H
1475,3,Medium,Medium,0,True,1,False,False,H
1476,3,Medium,Medium,0,False,15,False,False,H
1477,3,High,Medium,1,False,15,False,False,H
1478,3,Medium,Medium,0,True,18,True,False,H
1479,3,Medium,Medium,0,False,18,False,False,H
1480,3,Medium,Medium,1,False,18,False,False,H
1481,3,Medium,Medium,1,True,18,False,False,H
1482,3,Medium,Medium,1,True,18,False,False,H
1483,3,High,Medium,0,True,18,False,False,H
1484,3,Medium,Medium,0,True,18,False,False,H
1485,3,Medium,Medium,0,True,18,False,False,H
1486,4,Medium,Medium,0,True,1,False,False,H
1487,4,Medium,Medium,0,True,1,False,False,H
1488,4,Medium,Medium,0,True,1,False,False,H
1489,4,Medium,Medium,1,True,18,False,False,H
1490,4,Medium,Medium,0,True,18,False,False,H
1491,4,Medium,Medium,1,True,18,False,False,H
1492,4,Medium,High,0,True,1,False,False,H
1493,4,Medium,High,0,True,1,False,False,H
1494,4,Medium,Medium,0,True,18,False,False,H
1495,4,Medium,Medium,0,True,18,False,False,H
1496,4,Medium,Medium,1,False,18,False,False,H
1497,4,Medium,Medium,0,True,18,False,False,H
1498,4,Medium,Medium,1,False,18,False,False,H
1499,4,High,High,0,False,1,False,False,H
1500,4,Medium,Medium,0,False,18,False,False,H
1501,4,High,Medium,0,True,18,False,True,H
1502,4,Medium,Medium,0,True,1,False,False,H
1503,4,Medium,Medium,0,False,1,False,False,H
1504,4,Medium,Medium,0,False,1,False,False,H
1505,4,Medium,Medium,0,False,18,False,False,H
1506,4,Medium,Medium,1,False,18,False,False,H
1507,4,Medium,Medium,0,False,1,False,False,H
1508,4,Medium,High,0,True,1,False,False,H
1509,4,Medium,Medium,0,True,1,False,False,H
1510,4,Medium,Medium,0,True,14,False,False,H
1511,4,Medium,High,0,True,1,False,False,H
1512,4,Medium,High,0,True,1,False,False,H
1513,4,High,High,0,True,1,False,False,H
1514,4,High,High,0,True,1,False,False,H
1515,4,Medium,High,0,True,1,False,False,H
1516,4,High,High,0,False,1,False,False,H
1517,4,Medium,High,0,False,1,False,False,H
1518,4,Medium,Medium,0,True,18,False,False,H
1519,4,Medium,Medium,1,False,18,True,False,H
1520,4,Medium,Medium,0,True,18,False,False,H
1521,4,Medium,Medium,0,False,1,False,False,H
1522,4,Medium,High,0,False,1,False,False,H
1523,4,Medium,Medium,0,False,1,False,False,H
1524,4,Medium,Medium,0,True,1,False,False,H
1525,4,Medium,Medium,0,False,1,False,False,H
1526,4,Medium,Medium,0,False,1,False,False,H
1527,4,High,High,0,False,1,False,False,H
1528,4,Medium,Medium,0,False,18,False,True,H
1529,4,Medium,High,0,False,1,False,False,H
1530,4,High,Medium,0,False,1,False,False,H
1531,4,High,Medium,0,False,1,False,False,H
1532,4,Medium,Medium,0,False,1,False,False,H
1533,4,Medium,Medium,0,False,1,False,False,H
1534,4,High,Medium,0,False,15,False,False,H
1535,4,High,High,0,True,1,False,False,H
1536,4,High,High,0,True,1,False,False,H
1537,4,Medium,Medium,0,False,18,False,False,H
1538,4,Medium,Medium,0,False,18,False,False,H
1539,4,Medium,Medium,0,True,1,False,False,H
1540,4,Medium,Medium,0,True,1,False,False,H
1541,4,High,High,0,True,1,False,False,H
1542,4,Medium,Medium,0,True,18,False,False,H
1543,4,Medium,Medium,0,True,1,False,False,H
1544,4,Medium,Medium,0,True,1,False,False,H
1545,4,Medium,Medium,0,False,1,False,False,H
1547,4,High,High,0,True,1,False,False,H
1548,4,Medium,Medium,0,True,1,False,False,H
1549,4,Medium,Medium,0,False,18,False,False,H
1550,4,Low,Medium,0,False,18,False,False,H
1551,4,Medium,Medium,0,False,18,False,False,H
1552,4,Medium,Medium,0,False,18,False,False,H
1553,5,Medium,Medium,0,True,1,False,False,H
1554,4,Medium,Medium,0,False,1,False,False,H
1555,5,Medium,High,0,True,1,False,False,H
1556,5,Medium,Medium,0,True,1,False,False,H
1557,5,Medium,Medium,1,False,18,False,False,H
1558,5,Medium,Medium,0,False,18,False,False,H
1559,5,Medium,Medium,0,False,18,False,False,H
1560,5,Medium,Medium,1,False,18,False,False,H
1561,5,Medium,Medium,0,True,16,True,False,H
1563,1,Medium,Medium,0,True,15,False,False,H
1564,2,Medium,Medium,0,True,7,False,False,H
1565,2,Medium,Medium,0,False,3,False,False,H
1566,2,Medium,Medium,0,False,12,False,False,H
1567,2,Medium,Medium,0,True,3,False,False,H
1568,2,Medium,Medium,0,True,9,False,False,H
1569,3,Medium,Medium,0,False,7,False,False,H
1570,3,Medium,Medium,0,True,7,False,False,H
1571,3,Medium,Medium,0,True,15,False,False,H
1572,3,Medium,Medium,0,True,15,False,False,H
1573,3,Medium,Medium,1,True,4,False,False,H
1574,3,Medium,Medium,0,False,7,False,False,H
1575,3,Medium,Medium,0,False,4,False,False,H
1576,3,Medium,Medium,0,True,0,False,False,H
1577,3,Medium,Medium,0,False,0,False,False,H
1578,3,Medium,Medium,0,True,15,False,False,H
1579,3,Medium,Medium,0,True,15,False,False,H
1580,3,Medium,Medium,0,False,7,True,False,H
1581,3,Medium,Medium,0,False,12,False,False,H
1582,3,Medium,Medium,0,False,2,False,False,H
1583,3,Medium,Medium,0,False,2,True,False,H
1584,3,Medium,Medium,0,False,4,False,False,H
1585,3,Medium,Medium,0,False,16,False,False,H
1586,3,Medium,Medium,0,True,4,False,False,H
1587,3,Medium,Medium,0,True,18,False,False,H
1588,4,Medium,Medium,0,True,4,False,False,H
1589,4,Medium,Medium,0,True,18,False,False,H
1590,4,Medium,Medium,0,True,18,False,False,H
1591,2,Medium,Medium,1,True,0,False,False,H
1592,2,Medium,Medium,0,False,12,False,False,H
1593,3,Medium,Medium,0,True,7,False,False,H
1594,3,High,Medium,0,True,15,False,False,H
1595,4,Medium,Medium,0,False,7,False,False,H
1596,4,Medium,Medium,0,True,18,False,False,H
1597,4,Medium,Medium,0,True,18,False,False,H
1598,4,Medium,Medium,0,True,18,False,False,H
1599,4,Medium,Medium,0,True,18,False,False,H
1602,2,Medium,Medium,0,False,11,False,False,H
1603,5,Medium,Medium,0,False,18,False,False,H
1605,4,Medium,Medium,0,False,7,True,False,H
1606,4,Medium,Medium,0,True,15,False,False,H
1609,1,Medium,Medium,0,True,7,False,False,S
1610,1,Medium,Medium,0,True,7,False,False,S
1611,1,Medium,Medium,0,True,7,False,False,S
1613,1,Medium,Medium,0,False,3,True,False,S
1614,1,Medium,Medium,0,True,3,True,False,S
1615,1,Medium,Medium,0,False,7,True,False,S
1616,1,Medium,Medium,0,False,6,False,False,S
1617,1,Low,Medium,0,True,8,False,False,S
1618,1,Medium,Medium,0,True,8,False,False,S
1619,1,Medium,Medium,0,True,8,False,False,S
1620,1,Medium,Medium,0,False,4,False,False,S
1621,1,Medium,Medium,1,False,4,True,False,S
1622,1,Medium,Medium,0,True,10,False,False,S
1623,1,Medium,Medium,0,True,10,True,False,S
1624,1,Medium,Medium,1,True,4,True,False,S
1625,1,Medium,Medium,0,True,4,True,False,S
1626,1,Medium,Medium,0,False,6,False,False,S
1627,1,Medium,Medium,0,True,6,True,False,S
1628,1,Medium,Medium,0,True,6,False,False,S
1629,1,Medium,Medium,0,True,8,True,False,S
1630,1,Medium,Medium,0,True,8,False,False,S
1631,1,Medium,Medium,0,True,8,False,False,S
1632,1,Medium,Medium,0,True,8,False,False,S
1633,1,High,Medium,0,False,13,True,False,S
1634,1,Medium,Medium,0,True,13,False,False,S
1635,1,Medium,Medium,0,False,4,True,False,S
1636,1,Medium,Medium,0,True,4,True,False,S
1637,1,Medium,Medium,0,True,15,True,False,S
1638,2,Medium,Medium,0,True,10,True,False,S
1639,2,Medium,Medium,0,False,4,True,False,S
1640,2,Medium,Medium,1,False,4,False,True,S
1641,2,Medium,Medium,0,False,15,False,False,S
1642,2,Medium,Medium,0,False,6,False,False,S
1643,2,Medium,Medium,0,True,3,True,False,S
1644,2,Medium,Medium,0,False,3,True,True,S
1645,2,Medium,Medium,0,True,3,True,True,S
1646,2,Medium,Medium,0,False,15,True,False,S
1647,2,Medium,Medium,1,True,4,False,False,S
1648,2,Medium,Medium,0,True,6,False,False,S
1649,2,Medium,Medium,0,True,17,True,True,S
1650,2,High,Medium,0,True,17,False,False,S
1651,2,Medium,Medium,0,False,3,True,False,S
1652,2,Medium,Medium,0,True,3,False,False,S
1653,2,Medium,Medium,0,True,3,True,False,S
1654,2,Medium,Medium,0,True,3,False,False,S
1655,2,Medium,Medium,0,True,3,False,False,S
1656,2,Medium,Medium,0,True,7,False,False,S
1657,2,Medium,Medium,0,False,7,False,False,S
1658,2,Medium,Medium,0,False,17,False,False,S
1659,2,Medium,Medium,0,True,17,False,False,S
1660,2,Medium,Medium,0,True,17,False,False,S
1661,2,Medium,Medium,0,True,3,False,False,S
1662,2,Medium,Medium,0,True,3,False,False,S
1663,2,Medium,Medium,0,True,3,False,False,S
1664,2,Medium,Medium,0,True,3,False,True,S
1665,2,Medium,High,0,True,4,True,False,S
1666,2,Medium,Medium,0,True,7,True,False,S
1667,2,Medium,Medium,0,False,15,False,False,S
1668,2,Medium,Medium,0,False,6,False,False,S
1669,2,Medium,Medium,1,False,13,False,False,S
1670,2,Medium,Medium,1,False,13,False,False,S
1671,2,High,Medium,0,True,13,False,False,S
1672,2,Medium,Medium,0,False,10,False,False,S
1673,2,Medium,Medium,0,False,10,False,False,S
1674,2,Medium,Medium,0,False,0,False,False,S
1675,2,Medium,Medium,0,True,17,False,False,S
1676,2,Medium,Medium,0,False,17,False,False,S
1677,2,Medium,Medium,0,True,17,False,False,S
1678,2,High,Medium,0,True,17,False,False,S
1679,2,Medium,Medium,0,True,17,False,False,S
1680,2,Medium,Medium,0,True,3,False,True,S
1681,2,Medium,Medium,0,True,3,False,False,S
1682,2,Medium,Medium,0,False,3,True,True,S
1683,2,Medium,Medium,0,True,3,False,True,S
1684,2,Medium,Medium,0,True,3,False,False,S
1685,2,Medium,Medium,0,True,3,False,False,S
1686,2,Medium,Medium,0,True,10,False,False,S
1687,2,Low,Medium,0,True,7,False,False,S
1688,2,Medium,Medium,0,True,7,False,False,S
1689,2,Medium,Medium,0,True,8,False,False,S
1690,2,Medium,Medium,0,True,15,False,False,S
1691,2,Medium,Medium,0,True,15,False,False,S
1692,2,Medium,Medium,0,True,15,False,False,S
1693,2,Medium,Medium,0,True,15,False,False,S
1694,2,Medium,Medium,0,True,8,False,False,S
1695,2,Medium,Medium,0,False,8,False,False,S
1696,2,Medium,Medium,0,False,8,False,True,S
1697,2,Medium,Medium,0,True,8,False,False,S
1698,2,Medium,Medium,0,False,8,False,False,S
1699,2,Medium,Medium,0,True,8,False,True,S
1700,2,Medium,Medium,0,False,4,False,False,S
1701,2,Medium,Medium,1,False,4,False,False,S
1702,2,Medium,Medium,1,True,4,False,False,S
1703,2,Medium,Medium,1,True,4,False,False,S
1704,2,Medium,Medium,0,False,13,False,False,S
1705,2,Medium,High,0,False,13,True,True,S
1706,2,High,Medium,0,False,13,False,False,S
1707,2,Medium,Medium,1,False,13,True,False,S
1708,2,Medium,Medium,0,False,13,False,False,S
1709,2,Medium,Medium,1,False,15,False,True,S
1710,3,Medium,High,0,True,8,False,False,S
1711,3,Medium,Medium,0,True,8,False,False,S
1712,3,Medium,Medium,1,True,15,False,False,S
1713,3,Medium,Medium,0,True,8,False,False,S
1714,3,Low,Medium,0,False,8,False,False,S
1715,3,Medium,Medium,0,False,8,False,False,S
1716,3,Medium,Medium,0,True,15,False,False,S
1717,3,Medium,Medium,0,True,15,False,False,S
1718,3,Medium,Medium,0,True,6,False,False,S
1719,3,High,Medium,0,True,8,False,False,S
1720,3,Medium,Medium,1,False,8,False,False,S
1721,3,Medium,Medium,0,True,6,False,False,S
1722,3,High,Medium,0,True,6,False,False,S
1723,3,Medium,Medium,0,True,15,False,False,S
1724,3,High,Medium,0,False,15,False,False,S
1725,3,Medium,Medium,0,True,15,True,False,S
1726,3,Medium,Medium,0,False,8,True,False,S
1727,3,Medium,Medium,0,False,8,False,False,S
1728,3,Medium,Medium,0,True,8,False,False,S
1729,3,Medium,Medium,1,True,15,False,False,S
1730,3,Medium,Medium,0,False,8,False,False,S
1731,3,Medium,High,0,True,8,False,False,S
1732,3,Medium,Medium,0,False,8,False,True,S
1733,3,Medium,Medium,0,True,6,False,False,S
1734,3,Medium,Medium,0,True,6,False,False,S
1735,3,Medium,High,0,True,6,False,False,S
1736,3,Medium,Medium,0,True,15,False,True,S
1737,3,Medium,Medium,1,True,15,False,False,S
1738,3,Medium,High,0,False,6,False,False,S
1739,3,Medium,Medium,0,True,6,False,False,S
1740,3,Medium,Medium,0,True,6,False,False,S
1741,3,Medium,Medium,0,True,6,False,False,S
1742,3,Medium,High,0,True,6,False,False,S
1743,3,Medium,High,0,False,6,False,False,S
1744,3,Medium,High,0,True,6,False,False,S
1745,3,Medium,Medium,0,True,15,False,True,S
1746,3,Medium,Medium,0,True,15,False,False,S
1747,3,Medium,Medium,0,True,6,False,False,S
1748,3,Medium,Medium,0,True,8,False,True,S
1750,3,Medium,Medium,1,True,8,False,False,S
1751,4,High,High,0,True,6,False,False,S
1752,4,Medium,High,0,True,6,False,False,S
1753,4,Medium,Medium,0,True,15,False,False,S
1754,4,Medium,High,1,True,15,False,False,S
1755,4,Medium,Medium,0,True,15,False,False,S
1756,4,Medium,Medium,0,True,15,True,False,S
1757,4,Medium,Medium,0,True,15,False,False,S
1758,4,High,High,0,True,6,False,False,S
1759,4,Medium,Medium,0,True,6,False,False,S
1760,4,Medium,Medium,0,False,8,False,False,S
1761,4,Medium,Medium,0,True,8,False,False,S
1762,4,Medium,High,0,True,6,False,False,S
1763,4,Medium,High,0,True,6,False,False,S
1764,4,Medium,High,0,True,6,False,False,S
1765,4,Medium,Medium,0,False,6,False,False,S
1766,4,Medium,High,0,False,6,False,False,S
1767,4,Medium,Medium,0,False,15,False,False,S
1768,4,Medium,Medium,0,True,8,False,False,S
1769,4,Medium,High,0,True,8,False,False,S
1770,4,High,High,0,True,6,False,False,S
1771,4,High,High,0,True,6,False,False,S
1772,4,Medium,High,0,True,6,False,False,S
1773,4,Medium,High,0,True,6,False,False,S
1774,4,Medium,High,0,True,6,False,False,S
1775,4,Medium,Medium,0,True,6,False,False,S
1776,4,Medium,High,0,True,6,False,False,S
1777,4,Medium,Medium,0,True,6,False,False,S
1778,4,Medium,High,0,True,6,False,False,S
1779,4,Medium,Medium,0,True,6,False,False,S
1780,4,High,High,1,True,6,False,False,S
1781,4,Medium,High,0,False,6,False,False,S
1782,4,High,High,0,False,6,False,False,S
1783,4,High,High,0,False,6,False,False,S
1784,4,Medium,Medium,0,False,6,False,False,S
1785,4,Medium,High,0,False,6,False,False,S
1786,4,Medium,High,0,True,15,False,False,S
1787,4,Medium,Medium,0,False,15,False,False,S
1788,4,Medium,Medium,1,True,15,False,False,S
1789,4,Medium,Medium,0,False,15,False,False,S
1790,4,Medium,High,0,True,8,False,False,S
1791,4,Medium,Medium,0,True,6,False,False,S
1792,4,Medium,Medium,0,False,6,False,False,S
1793,4,High,High,0,True,6,False,False,S
1794,4,Medium,High,0,True,8,True,True,S
1795,4,High,High,0,True,6,False,False,S
1796,4,Medium,Medium,0,True,15,False,False,S
1797,4,Medium,Medium,0,True,15,False,False,S
1798,4,Medium,High,0,True,6,False,False,S
1799,4,High,High,0,True,6,False,False,S
1800,4,High,High,0,True,6,False,False,S
1801,4,Medium,Medium,0,False,15,False,True,S
1802,4,Medium,Medium,0,False,15,False,False,S
1803,4,Medium,Medium,0,True,6,False,False,S
1804,4,Medium,Medium,0,True,6,False,False,S
1805,4,Medium,Medium,0,True,6,False,False,S
1806,4,Medium,Medium,0,True,6,False,False,S
1807,4,Medium,Medium,0,True,6,False,False,S
1808,4,Medium,High,0,True,8,False,False,S
1809,4,Medium,Medium,0,True,6,False,False,S
1810,4,Medium,Medium,0,True,6,False,False,S
1811,4,Medium,Medium,0,False,6,False,False,S
1812,5,Medium,Medium,0,True,8,False,False,S
1813,2,Medium,Medium,0,True,15,False,False,S
1814,2,Medium,Medium,0,False,0,False,False,S
1815,2,Medium,Medium,0,True,15,False,False,S
1816,2,Medium,Medium,0,False,3,True,False,S
1817,2,Medium,High,0,False,4,True,False,S
1818,2,Medium,Medium,0,True,15,False,False,S
1819,2,Medium,Medium,0,True,15,False,False,S
1820,2,Medium,Medium,0,True,15,False,False,S
1821,3,Medium,Medium,0,True,15,False,False,S
1822,3,Medium,Medium,0,True,8,False,False,S
1823,3,Medium,Medium,0,False,15,False,False,S
1824,3,Medium,Medium,0,True,15,False,False,S
1825,3,Medium,Medium,0,True,15,False,False,S
1826,3,Medium,Medium,0,True,15,False,False,S
1827,3,Medium,Medium,0,False,15,False,False,S
1828,3,Medium,Medium,0,False,15,False,False,S
1829,4,Medium,Medium,0,True,15,False,False,S
1830,4,Medium,Medium,0,True,15,False,False,S
1831,4,Medium,Medium,1,True,15,False,False,S
1832,4,Medium,Medium,0,True,15,False,False,S
1833,4,Medium,Medium,0,True,15,False,False,S
1834,4,Medium,Medium,0,True,8,False,False,S
1835,4,Medium,Medium,0,True,8,False,False,S
1837,3,Medium,Medium,0,False,15,False,False,S
1838,4,Medium,Medium,0,True,15,False,False,S
1839,2,Medium,High,0,False,15,False,False,S
1840,3,Medium,High,0,False,15,False,False,S
1841,3,Medium,High,0,False,15,True,False,S
1842,4,Medium,Medium,0,True,15,False,False,S
1843,1,Medium,Medium,0,False,15,False,True,H
1844,1,Medium,Medium,0,False,7,False,False,H
1845,1,Low,Medium,0,False,7,False,False,H
1846,1,Medium,Medium,0,True,7,False,False,H
1847,1,Medium,Medium,1,True,7,False,False,H
1848,1,Medium,Medium,0,True,7,False,False,H
1849,1,Medium,Medium,0,True,7,False,False,H
1850,1,Medium,Medium,0,False,7,False,False,H
1851,1,Low,Medium,1,True,7,False,False,H
1852,1,Medium,Medium,0,True,7,False,False,H
1853,1,Medium,Medium,0,False,7,False,False,H
1854,1,Medium,Medium,0,False,1,False,False,H
1855,1,Medium,Medium,0,True,16,False,False,H
1856,1,Medium,Medium,0,True,14,False,False,H
1857,1,Medium,Medium,0,True,14,False,False,H
1858,1,Medium,Medium,0,True,14,False,False,H
1859,1,Medium,Medium,0,True,14,False,False,H
1860,1,Medium,Medium,0,True,14,False,False,H
1861,1,Medium,Medium,0,True,1,False,False,H
1862,1,Medium,Medium,0,True,12,False,False,H
1863,1,High,Medium,0,True,12,False,False,H
1864,1,Medium,Medium,1,True,14,False,False,H
1865,1,Medium,Medium,0,True,14,False,False,H
1866,1,Medium,Medium,0,True,14,False,False,H
1868,1,Medium,Medium,0,False,16,False,True,H
1869,1,Medium,Medium,0,True,14,False,False,H
1870,1,Medium,Medium,0,True,14,False,False,H
1871,1,Medium,Medium,0,True,14,False,False,H
1872,1,Medium,Medium,0,True,14,False,False,H
1873,1,Low,Medium,1,True,14,False,False,H
1874,1,Low,Medium,0,True,15,False,True,H
1875,1,Medium,Medium,0,True,1,False,False,H
1876,1,Medium,Medium,0,True,1,False,False,H
1877,1,Medium,Medium,0,True,1,False,False,H
1878,1,Medium,Medium,0,True,2,False,False,H
1879,1,Medium,Medium,0,False,2,False,False,H
1880,1,Low,Medium,0,True,2,False,False,H
1881,1,Medium,Medium,0,True,2,False,False,H
1882,1,Medium,Medium,0,True,2,False,False,H
1883,1,Medium,Medium,0,True,2,False,True,H
1884,1,Medium,Medium,0,True,2,False,False,H
1885,1,Medium,Medium,0,False,7,False,False,H
1886,1,Medium,Medium,0,True,7,False,False,H
1887,1,Medium,Medium,0,False,7,False,False,H
1888,1,Medium,Medium,0,False,14,False,False,H
1889,1,Medium,Medium,0,False,3,False,False,H
1890,1,Medium,Medium,0,True,12,False,False,H
1891,1,Medium,Medium,1,True,4,False,True,H
1892,1,Medium,Medium,0,False,14,False,False,H
1893,1,Medium,Medium,0,True,0,False,False,H
1894,1,Medium,Medium,0,True,0,False,True,H
1895,1,Medium,Medium,0,True,0,False,False,H
1896,1,Medium,Medium,0,True,1,False,False,H
1897,1,Medium,Medium,0,False,16,False,False,H
1898,1,Low,Medium,0,True,14,False,False,H
1899,1,Medium,Medium,0,True,15,False,False,H
1900,1,Medium,Medium,0,True,15,False,False,H
1901,1,Medium,Medium,0,False,15,False,False,H
1902,1,Medium,Medium,0,True,15,False,False,H
1903,1,Medium,Medium,0,True,4,False,False,H
1904,1,Medium,Medium,1,True,4,False,False,H
1905,1,Medium,Medium,0,True,12,False,False,H
1906,1,Medium,Medium,0,False,12,False,False,H
1907,1,Medium,Medium,0,False,12,False,False,H
1908,1,Medium,Medium,0,False,3,False,False,H
1909,1,Medium,Medium,0,False,3,False,False,H
1910,1,Medium,Medium,0,False,3,False,False,H
1915,2,Medium,Medium,0,True,1,False,False,H
1916,2,Medium,Medium,0,True,11,False,False,H
1917,2,Medium,Medium,0,True,11,False,False,H
1918,2,Medium,Medium,0,False,11,False,True,H
